Subsidy Dt,Año,Mes,CUOTA,NET,NEW_SEGMENT,TIPO_SUBSIDIO,MARCA,MODELO,GAMA,Diferencia_a_pagar,Diferencia_pagada,precio_venta,unidades,Tipo_Bodega,bimestre,marcapref,gruposeleccionado
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO V,Baja,1,1,699,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO V,Baja,1,1,699,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO V,Baja,1,1,699,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO V,Baja,1,1,699,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO V,Baja,1,1,699,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO V,Baja,1,1,699,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO V,Baja,1,1,699,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO V,Baja,1,1,699,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO V,Baja,1,1,699,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO V,Baja,1,1,699,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO V,Baja,1,1,699,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO V,Baja,1,1,699,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO V,Baja,1,1,699,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO V,Baja,1,1,699,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO V,Baja,1,1,699,1,BODEGA CORP,1,0,2
1/14/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO V,Baja,1,1,699,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
1/15/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,1,1,799,1,BODEGA CORP,1,0,2
